1	16	7	1	1	0	0	1
1	16	7	1	1	0	0	2
1	16	7	1	1	1	0	1
1	16	7	1	1	1	0	2
1	16	7	1	1	2	0	1
1	16	7	1	1	2	0	2
1	16	7	1	2	0	0	1
1	16	7	1	2	0	0	2
1	16	7	1	2	1	0	1
1	16	7	1	2	1	0	2
1	16	7	1	2	2	0	1
1	16	7	1	2	2	0	2
1	16	7	1	3	0	0	1
1	16	7	1	3	0	0	2
1	16	7	1	3	1	0	1
1	16	7	1	3	1	0	2
1	16	7	1	3	2	0	1
1	16	7	1	3	2	0	2
1	16	7	1	4	0	0	1
1	16	7	1	4	0	0	2
1	16	7	1	4	1	0	1
1	16	7	1	4	1	0	2
1	16	7	1	4	2	0	1
1	16	7	1	4	2	0	2
1	16	8	0	1	0	0	1
1	16	8	0	1	0	0	2
1	16	8	0	1	1	0	1
1	16	8	0	1	1	0	2
1	16	8	0	1	2	0	1
1	16	8	0	1	2	0	2
1	16	8	0	2	0	0	1
1	16	8	0	2	0	0	2
1	16	8	0	2	1	0	1
1	16	8	0	2	1	0	2
1	16	8	0	2	2	0	1
1	16	8	0	2	2	0	2
1	16	8	0	3	0	0	1
1	16	8	0	3	0	0	2
1	16	8	0	3	1	0	1
1	16	8	0	3	1	0	2
1	16	8	0	3	2	0	1
1	16	8	0	3	2	0	2
1	16	8	0	4	0	0	1
1	16	8	0	4	0	0	2
1	16	8	0	4	1	0	1
1	16	8	0	4	1	0	2
1	16	8	0	4	2	0	1
1	16	8	0	4	2	0	2
1	16	23	1	0	0	0	1
1	16	23	1	0	0	0	2
1	16	23	1	0	1	0	1
1	16	23	1	0	1	0	2
1	16	23	1	0	2	0	1
1	16	23	1	0	2	0	2
1	16	24	0	0	0	0	1
1	16	24	0	0	0	0	2
1	16	24	0	0	1	0	1
1	16	24	0	0	1	0	2
1	16	24	0	0	2	0	1
1	16	24	0	0	2	0	2
1	16	32	0	0	0	0	1
1	16	32	0	0	0	0	2
1	16	32	0	0	1	0	1
1	16	32	0	0	1	0	2
1	16	32	0	0	2	0	1
1	16	32	0	0	2	0	2
1	17	9	0	0	0	0	1
1	17	9	0	0	0	0	2
1	17	9	0	0	1	0	1
1	17	9	0	0	1	0	2
1	17	9	0	0	2	0	1
1	17	9	0	0	2	0	2
1	17	10	1	0	0	0	1
1	17	10	1	0	0	0	2
1	17	10	1	0	1	0	1
1	17	10	1	0	1	0	2
1	17	10	1	0	2	0	1
1	17	10	1	0	2	0	2
1	17	25	0	0	0	0	1
1	17	25	0	0	0	0	2
1	17	25	0	0	1	0	1
1	17	25	0	0	1	0	2
1	17	25	0	0	2	0	1
1	17	25	0	0	2	0	2
1	17	26	1	0	0	0	1
1	17	26	1	0	0	0	2
1	17	26	1	0	1	0	1
1	17	26	1	0	1	0	2
1	17	26	1	0	2	0	1
1	17	26	1	0	2	0	2
1	18	9	1	0	0	0	1
1	18	9	1	0	0	0	2
1	18	9	1	0	1	0	1
1	18	9	1	0	1	0	2
1	18	9	1	0	2	0	1
1	18	9	1	0	2	0	2
1	18	10	0	0	0	0	1
1	18	10	0	0	0	0	2
1	18	10	0	0	1	0	1
1	18	10	0	0	1	0	2
1	18	10	0	0	2	0	1
1	18	10	0	0	2	0	2
1	18	11	1	0	0	0	1
1	18	11	1	0	0	0	2
1	18	11	1	0	1	0	1
1	18	11	1	0	1	0	2
1	18	11	1	0	2	0	1
1	18	11	1	0	2	0	2
1	18	25	1	0	0	0	1
1	18	25	1	0	0	0	2
1	18	25	1	0	1	0	1
1	18	25	1	0	1	0	2
1	18	25	1	0	2	0	1
1	18	25	1	0	2	0	2
1	18	26	0	0	0	0	1
1	18	26	0	0	0	0	2
1	18	26	0	0	1	0	1
1	18	26	0	0	1	0	2
1	18	26	0	0	2	0	1
1	18	26	0	0	2	0	2
1	18	27	1	0	0	0	1
1	18	27	1	0	0	0	2
1	18	27	1	0	1	0	1
1	18	27	1	0	1	0	2
1	18	27	1	0	2	0	1
1	18	27	1	0	2	0	2
1	19	10	1	0	0	0	1
1	19	10	1	0	0	0	2
1	19	10	1	0	1	0	1
1	19	10	1	0	1	0	2
1	19	10	1	0	2	0	1
1	19	10	1	0	2	0	2
1	19	11	0	0	0	0	1
1	19	11	0	0	0	0	2
1	19	11	0	0	1	0	1
1	19	11	0	0	1	0	2
1	19	11	0	0	2	0	1
1	19	11	0	0	2	0	2
1	19	12	1	0	0	0	1
1	19	12	1	0	0	0	2
1	19	12	1	0	1	0	1
1	19	12	1	0	1	0	2
1	19	12	1	0	2	0	1
1	19	12	1	0	2	0	2
1	19	26	1	0	0	0	1
1	19	26	1	0	0	0	2
1	19	26	1	0	1	0	1
1	19	26	1	0	1	0	2
1	19	26	1	0	2	0	1
1	19	26	1	0	2	0	2
1	19	27	0	0	0	0	1
1	19	27	0	0	0	0	2
1	19	27	0	0	1	0	1
1	19	27	0	0	1	0	2
1	19	27	0	0	2	0	1
1	19	27	0	0	2	0	2
1	19	28	1	0	0	0	1
1	19	28	1	0	0	0	2
1	19	28	1	0	1	0	1
1	19	28	1	0	1	0	2
1	19	28	1	0	2	0	1
1	19	28	1	0	2	0	2
1	20	11	1	0	0	0	1
1	20	11	1	0	0	0	2
1	20	11	1	0	1	0	1
1	20	11	1	0	1	0	2
1	20	11	1	0	2	0	1
1	20	11	1	0	2	0	2
1	20	12	0	0	0	0	1
1	20	12	0	0	0	0	2
1	20	12	0	0	1	0	1
1	20	12	0	0	1	0	2
1	20	12	0	0	2	0	1
1	20	12	0	0	2	0	2
1	20	13	1	0	0	0	1
1	20	13	1	0	0	0	2
1	20	13	1	0	1	0	1
1	20	13	1	0	1	0	2
1	20	13	1	0	2	0	1
1	20	13	1	0	2	0	2
1	20	27	1	0	0	0	1
1	20	27	1	0	0	0	2
1	20	27	1	0	1	0	1
1	20	27	1	0	1	0	2
1	20	27	1	0	2	0	1
1	20	27	1	0	2	0	2
1	20	28	0	0	0	0	1
1	20	28	0	0	0	0	2
1	20	28	0	0	1	0	1
1	20	28	0	0	1	0	2
1	20	28	0	0	2	0	1
1	20	28	0	0	2	0	2
1	20	29	1	0	0	0	1
1	20	29	1	0	0	0	2
1	20	29	1	0	1	0	1
1	20	29	1	0	1	0	2
1	20	29	1	0	2	0	1
1	20	29	1	0	2	0	2
1	21	12	1	0	0	0	1
1	21	12	1	0	0	0	2
1	21	12	1	0	1	0	1
1	21	12	1	0	1	0	2
1	21	12	1	0	2	0	1
1	21	12	1	0	2	0	2
1	21	13	0	0	0	0	1
1	21	13	0	0	0	0	2
1	21	13	0	0	1	0	1
1	21	13	0	0	1	0	2
1	21	13	0	0	2	0	1
1	21	13	0	0	2	0	2
1	21	14	1	0	0	0	1
1	21	14	1	0	0	0	2
1	21	14	1	0	1	0	1
1	21	14	1	0	1	0	2
1	21	14	1	0	2	0	1
1	21	14	1	0	2	0	2
1	21	28	1	0	0	0	1
1	21	28	1	0	0	0	2
1	21	28	1	0	1	0	1
1	21	28	1	0	1	0	2
1	21	28	1	0	2	0	1
1	21	28	1	0	2	0	2
1	21	29	0	0	0	0	1
1	21	29	0	0	0	0	2
1	21	29	0	0	1	0	1
1	21	29	0	0	1	0	2
1	21	29	0	0	2	0	1
1	21	29	0	0	2	0	2
1	21	30	1	0	0	0	1
1	21	30	1	0	0	0	2
1	21	30	1	0	1	0	1
1	21	30	1	0	1	0	2
